bvid,title,series,number,plays,likes,date,url
BV1Tir8BvEN1,普林斯顿算法课程（Robert Sedgewick）第1部分 中文语音,未分类 / 其他,,2544,0,2026-01-12,https://www.bilibili.com/video/BV1Tir8BvEN1
BV1zL2hBiEJy,通过Vibe Coding和AI掌握现代SQL与PostgreSQL（中文语音）,未分类 / 其他,,5713,0,2026-01-11,https://www.bilibili.com/video/BV1zL2hBiEJy
BV1cFHpzMEvt,高效 Python 编程,未分类 / 其他,,3032,0,2026-01-11,https://www.bilibili.com/video/BV1cFHpzMEvt
BV1g4myB8EHd,一级特许金融分析师(_CFA)®考试备考集训营 第1部分（P2 中文语音）,未分类 / 其他,,696,0,2026-01-11,https://www.bilibili.com/video/BV1g4myB8EHd
BV19M2aBFErP,Visual Basic 基础培训（中文语音）,未分类 / 其他,,6510,0,2026-01-09,https://www.bilibili.com/video/BV19M2aBFErP
BV1WHS5BuEmJ,学习 Ruby 编程（中文语音 第2部分）,未分类 / 其他,,1822,0,2026-01-09,https://www.bilibili.com/video/BV1WHS5BuEmJ
BV1ZRihBkE8m,C++23 基础与项目和算法（中文语音）,未分类 / 其他,,16451,0,2026-01-08,https://www.bilibili.com/video/BV1ZRihBkE8m
BV1ZoSLBAEVU,C# 速成课程：终极C# .NET教程（中文语音）,未分类 / 其他,,2074,0,2026-01-07,https://www.bilibili.com/video/BV1ZoSLBAEVU
BV1FjUoBUEQa,现代C++中的结构型设计模式（中文语音）,未分类 / 其他,,3577,0,2026-01-06,https://www.bilibili.com/video/BV1FjUoBUEQa
BV1MgvdBoEqh,Next.js 15 与 React 完全指南（中文语音）1/3,未分类 / 其他,,6773,0,2026-01-05,https://www.bilibili.com/video/BV1MgvdBoEqh
BV1ENi4BhETd,C#设计模式：建造者（中文语音）,未分类 / 其他,,2076,0,2026-01-05,https://www.bilibili.com/video/BV1ENi4BhETd
BV1sD14BAEna,网页开发课程：HTML、CSS、JavaScript、jQuery、NodeJS（第3部分）,未分类 / 其他,,2632,0,2026-01-04,https://www.bilibili.com/video/BV1sD14BAEna
BV1sz1nBjET6,CodeWithMosh 精通HTML CSS(第2部分 中文语音),未分类 / 其他,,2217,0,2026-01-03,https://www.bilibili.com/video/BV1sz1nBjET6
BV1rVUoBDEDH,C++ 中的函数式编程(中文语音),未分类 / 其他,,3350,0,2026-01-03,https://www.bilibili.com/video/BV1rVUoBDEDH
BV1DLiwB2EXt,构建 Blazor 混合应用（中文语音）,未分类 / 其他,,4131,0,2026-01-03,https://www.bilibili.com/video/BV1DLiwB2EXt
BV189vZBNEP1,C++20 核心基础 第5部分：C++20 模块、并发与并行编程、C++20 协程、其他主题及对 C++23 的展望（中文语音）,未分类 / 其他,,8575,0,2026-01-02,https://www.bilibili.com/video/BV189vZBNEP1
BV1BeS5BFEhh,Unreal Engine 5.6 核心培训（中文语音）,未分类 / 其他,,1505,0,2026-01-01,https://www.bilibili.com/video/BV1BeS5BFEhh
BV1UbmgBFExH,掌握Rust编程语言：从入门到精通（中文语音）,未分类 / 其他,,75418,0,2025-12-31,https://www.bilibili.com/video/BV1UbmgBFExH
BV1XjmkBtEec,一级特许金融分析师(_CFA)®考试备考集训营 第1部分（P1 中文语音）,未分类 / 其他,,2469,0,2025-12-29,https://www.bilibili.com/video/BV1XjmkBtEec
BV1gTvWBzERi,深入理解计算机系统 -  原书作者授课视频(中文语音),未分类 / 其他,,14664,0,2025-12-29,https://www.bilibili.com/video/BV1gTvWBzERi
BV1zcSaB1Ee7,Microsoft Excel 大师课 - 循序渐进学习Excel（中文语音）,未分类 / 其他,,1898,0,2025-12-28,https://www.bilibili.com/video/BV1zcSaB1Ee7
BV1j64Bz9EHG,从零开始使用 ASP.NET Core9 和 Angular 20构建应用程序（2025版 第2部分）,未分类 / 其他,,2100,0,2025-12-27,https://www.bilibili.com/video/BV1j64Bz9EHG
BV1f4B6B6EEg,起源之问：人类对生命与地外生命的探索史（中文语音）,未分类 / 其他,,854,0,2025-12-27,https://www.bilibili.com/video/BV1f4B6B6EEg
BV1mjSjBJEUp,学习使用C语言和SDL2制作惊艳的2D游戏（中文语音）,未分类 / 其他,,4590,0,2025-12-26,https://www.bilibili.com/video/BV1mjSjBJEUp
BV1zMBaBDEQT,C# 13 - 终极指南 - 从入门到精通（Harsha 2025.12 1080P版本）1/3,未分类 / 其他,,21004,0,2025-12-26,https://www.bilibili.com/video/BV1zMBaBDEQT
BV1E52bBbEFp,使用CMake构建高级C++项目（中文语音）,未分类 / 其他,,10218,0,2025-12-25,https://www.bilibili.com/video/BV1E52bBbEFp
BV19gBUBWEh1,掌握CUDA GPU并行编程（硬件与软件）中文语音,未分类 / 其他,,21650,0,2025-12-25,https://www.bilibili.com/video/BV19gBUBWEh1
