bvid,title,series,number,plays,likes,date,url
BV16E9cBqEK8,80. 剪枝后微调让被置零的权重不再为零怎么办？【每天一个宝藏问题】,每天一个宝藏问题,80,928,0,2026-04-16,https://www.bilibili.com/video/BV16E9cBqEK8
BV1fn9cBKEbt,79. 为什么基于权重大小剪枝是特殊的OBD、OBS、OBQ？【每天一个宝藏问题】,每天一个宝藏问题,79,551,0,2026-04-15,https://www.bilibili.com/video/BV1fn9cBKEbt
BV1679cBME93,78. GPTQ量化的最小化目标如何写成类似OBS形式的？【每天一个宝藏问题】,每天一个宝藏问题,78,619,0,2026-04-14,https://www.bilibili.com/video/BV1679cBME93
BV14BXoBMEsk,77. 为什么训练时教师强制是只“感觉”不“生成”的？【每天一个宝藏问题】,每天一个宝藏问题,77,822,0,2026-04-13,https://www.bilibili.com/video/BV14BXoBMEsk
BV1cKX1BhED8,76. 为什么OBS剪枝可看作特殊的OBQ量化？【每天一个宝藏问题】,每天一个宝藏问题,76,489,0,2026-04-12,https://www.bilibili.com/video/BV1cKX1BhED8
BV1AwX1BPE1g,75. OBS剪枝是如何选择被剪枝的权重的？【每天一个宝藏问题】,每天一个宝藏问题,75,553,0,2026-04-11,https://www.bilibili.com/video/BV1AwX1BPE1g
BV1xTXKB4Ecn,74. 为什么OBD剪枝是特殊的OBS剪枝？【每天一个宝藏问题】,每天一个宝藏问题,74,546,0,2026-04-10,https://www.bilibili.com/video/BV1xTXKB4Ecn
BV1njXKBnEBg,73. OBS剪枝保留与修改了OBD剪枝的哪些假设？【每天一个宝藏问题】,每天一个宝藏问题,73,573,0,2026-04-09,https://www.bilibili.com/video/BV1njXKBnEBg
BV1C3XKB9EHm,72. 如何从几何视角理解拉格朗日乘子法？【每天一个宝藏问题】,每天一个宝藏问题,72,1027,0,2026-04-08,https://www.bilibili.com/video/BV1C3XKB9EHm
BV11RQfB3Eot,71. OBD剪枝假设山谷是什么样的？【每天一个宝藏问题】,每天一个宝藏问题,71,604,0,2026-04-07,https://www.bilibili.com/video/BV11RQfB3Eot
BV1HVXKBpE9p,70. 如何理解泰勒展开的多元函数扩展？【每天一个宝藏问题】,每天一个宝藏问题,70,877,0,2026-04-06,https://www.bilibili.com/video/BV1HVXKBpE9p
BV1a9XNBTERT,69. 深度学习中两种常用的矩阵微积分是怎么来的？【每天一个宝藏问题】,每天一个宝藏问题,69,1764,0,2026-04-05,https://www.bilibili.com/video/BV1a9XNBTERT
BV1AYQdBfEDS,"68. prefill和decode时KV Cache是如何""堆积""的？【每天一个宝藏问题】",每天一个宝藏问题,68,3677,0,2026-04-04,https://www.bilibili.com/video/BV1AYQdBfEDS
BV1qAA5ztELy,67. 为何圆形山谷会让OBD剪枝退化为基于大小剪枝？【每天一个宝藏问题】,每天一个宝藏问题,67,614,0,2026-04-03,https://www.bilibili.com/video/BV1qAA5ztELy
BV13rwCzwEKX,66. LLM.int8与SmoothQuant解决离群值的思路有何异同？【每天一个宝藏问题】,每天一个宝藏问题,66,767,0,2026-04-02,https://www.bilibili.com/video/BV13rwCzwEKX
BV1B997BmEGr,［12］读2个多Agent共享KV Cache的论文【每周一个宝藏论文】,每周一个宝藏论文,,2176,0,2026-04-02,https://www.bilibili.com/video/BV1B997BmEGr
BV12DwRz9E4j,65. 从校准集说明为何SmoothQuant中的S无需矩阵乘算子【每天一个宝藏问题】,每天一个宝藏问题,65,652,0,2026-04-01,https://www.bilibili.com/video/BV12DwRz9E4j
BV1DMwmzgEyV,64. SmoothQuant量化中有没有用到外积思想？【每天一个宝藏问题】,每天一个宝藏问题,64,674,0,2026-03-31,https://www.bilibili.com/video/BV1DMwmzgEyV
BV1VTw7zbEzq,63. 举例说明SmoothQuant量化对角矩阵乘法的正确性？【每天一个宝藏问题】,每天一个宝藏问题,63,779,0,2026-03-30,https://www.bilibili.com/video/BV1VTw7zbEzq
BV1XMX5BZEGF,[13] AutoDL上部署龙虾，它能帮忙测试算子性能吗？【每周一个宝藏实验】,每周一个宝藏实验,13,806,0,2026-03-30,https://www.bilibili.com/video/BV1XMX5BZEGF
BV17pwEzMETL,62．LLM.int8是如何利用向量外积进行量化的？【每天一个宝藏问题】,每天一个宝藏问题,,1257,0,2026-03-29,https://www.bilibili.com/video/BV17pwEzMETL
BV1WWXWBzELJ,61. 含广播的偏置b的梯度如何计算？【每天一个宝藏问题】,每天一个宝藏问题,61,799,0,2026-03-28,https://www.bilibili.com/video/BV1WWXWBzELJ
BV1pKwjz3E1P,60. LoRA微调和向量外积为何长得很像？【每天一个宝藏问题】,每天一个宝藏问题,60,1500,0,2026-03-27,https://www.bilibili.com/video/BV1pKwjz3E1P
BV13gcCzbE7y,59. DeepSeek OCR比较人性化的可视化可能是什么样的？【每天一个宝藏问题】,每天一个宝藏问题,59,844,0,2026-03-26,https://www.bilibili.com/video/BV13gcCzbE7y
BV1M8QUBUESz,［10］大模型写算子：读两个KernelBench的改进工作【每周一个宝藏论文】,每周一个宝藏论文,,1087,0,2026-03-26,https://www.bilibili.com/video/BV1M8QUBUESz
BV1DvcyzcEa4,58. 如何根据答案倒推合成思维链做SFT？以AscendKernelGen为例【每天一个宝藏问题】,每天一个宝藏问题,58,2753,0,2026-03-25,https://www.bilibili.com/video/BV1DvcyzcEa4
