bvid,title,series,number,plays,likes,date,url
BV1SW2VBTENf,扒OLAP源码有点麻？我来助你！,合集·聊点大数据,,1761,0,2025-12-05,https://www.bilibili.com/video/BV1SW2VBTENf
BV1sSSMBREVF,P7转平台的疑惑,合集·程序员的悲欢并不相通,,736,0,2025-11-29,https://www.bilibili.com/video/BV1sSSMBREVF
BV1FFU5B8E5a,并非万能的SQL与替代方案,合集·聊点大数据,,2129,0,2025-11-21,https://www.bilibili.com/video/BV1FFU5B8E5a
BV1hbCgBxEWN,聊聊看书和学习的一些事,合集·程序员的悲欢并不相通,,1100,0,2025-11-14,https://www.bilibili.com/video/BV1hbCgBxEWN
BV1p82uB2EsW,Antlr是冷门技术？那就要说道说道了,合集·聊点大数据,,1093,0,2025-11-07,https://www.bilibili.com/video/BV1p82uB2EsW
BV1VX1NBHEYP,粉丝求助：依赖别人的工作展开不了怎么办,合集·程序员的悲欢并不相通,,633,0,2025-11-01,https://www.bilibili.com/video/BV1VX1NBHEYP
BV1zxxNzcELt,大模型真的能代替所有程序员？,合集·程序员的悲欢并不相通,,886,0,2025-10-26,https://www.bilibili.com/video/BV1zxxNzcELt
BV1ufsjz5ERB,拒绝培训班式输出！扒源码看TiDB RBO实现,合集·聊点大数据,,1670,0,2025-10-24,https://www.bilibili.com/video/BV1ufsjz5ERB
BV18aWEz2EBh,那些年的撕X大战 Doirs VS SR,合集·程序员的悲欢并不相通,,1066,0,2025-10-17,https://www.bilibili.com/video/BV18aWEz2EBh
BV1jRxbzbEsR,那些年自称比Flink快10倍的软件,合集·聊点大数据,,7842,0,2025-10-05,https://www.bilibili.com/video/BV1jRxbzbEsR
BV1UznozyEtK,Iceberg代码里的那些设计-2,合集·聊点大数据,,1683,0,2025-09-28,https://www.bilibili.com/video/BV1UznozyEtK
BV1Z3nEzJEHo,方向抉择之数据平台VS数据开发,合集·聊点大数据,,612,0,2025-09-27,https://www.bilibili.com/video/BV1Z3nEzJEHo
BV1TfngzjESh,初中级开发在AI时代下的出路在哪？,合集·程序员的悲欢并不相通,,1381,0,2025-09-26,https://www.bilibili.com/video/BV1TfngzjESh
BV1yvWAzbEr1,用Rust写个数据库Day5-事务的实现-上,合集·来狗哥地方整点Rust,,949,0,2025-09-21,https://www.bilibili.com/video/BV1yvWAzbEr1
BV1ifWTzbEdH,AutoMQ代码里的那些设计,合集·聊点大数据,,1384,0,2025-09-20,https://www.bilibili.com/video/BV1ifWTzbEdH
BV1iFWMzZETx,担心被AI取代，怎么破,合集·程序员的悲欢并不相通,,728,0,2025-09-19,https://www.bilibili.com/video/BV1iFWMzZETx
BV1QjHaz7ErC,给球友整个秋招模拟面，尽力摸底,合集·程序员的悲欢并不相通,,1539,0,2025-09-12,https://www.bilibili.com/video/BV1QjHaz7ErC
BV17EaBzqED5,聊聊P6和P7的区别,合集·程序员的悲欢并不相通,,1470,0,2025-09-06,https://www.bilibili.com/video/BV17EaBzqED5
BV17Aa8z1ESU,MiniFlinkDay2-加强语义分析能力,合集·聊点大数据,,2775,0,2025-09-05,https://www.bilibili.com/video/BV17Aa8z1ESU
BV1bzhezkEXB,聊聊普通开发者如何在大模型时代取得竞争力,合集·来狗哥地方整点AI,,590,0,2025-08-31,https://www.bilibili.com/video/BV1bzhezkEXB
BV1ybhdzfEAZ,从零开始的机器学习Day5,合集·来狗哥地方整点AI,,485,0,2025-08-30,https://www.bilibili.com/video/BV1ybhdzfEAZ
BV17BhQzMEPk,SparkSQLHelper语义分析功能来咯,合集·聊点大数据,,1300,0,2025-08-29,https://www.bilibili.com/video/BV17BhQzMEPk
BV1TSeez2EKW,从零开始学习机器学习Day4,合集·来狗哥地方整点AI,,519,0,2025-08-23,https://www.bilibili.com/video/BV1TSeez2EKW
BV1xCetz4EN1,聊聊Iceberg源码里的那些设计,合集·聊点大数据,,3000,0,2025-08-22,https://www.bilibili.com/video/BV1xCetz4EN1
BV1dWYvzbEyE,MiniFlinkDay1-整个SQL解析器,合集·聊点大数据,,3119,0,2025-08-16,https://www.bilibili.com/video/BV1dWYvzbEyE
BV16EbHzDEwP,从零开始学习机器学习Day3,合集·来狗哥地方整点AI,,571,0,2025-08-15,https://www.bilibili.com/video/BV16EbHzDEwP
BV1xkt1zbEBu,用Rust写个数据库-Day4-无主键表的实现与查询功能提升,合集·来狗哥地方整点Rust,,1264,0,2025-08-10,https://www.bilibili.com/video/BV1xkt1zbEBu
BV1M7t2zvEC5,我，打算写个MiniFlink，请给我三连,合集·聊点大数据,,2045,0,2025-08-09,https://www.bilibili.com/video/BV1M7t2zvEC5
BV1MJt2zPEcc,多个小模型场景如何利用好GPU？,合集·来狗哥地方整点AI,,521,0,2025-08-08,https://www.bilibili.com/video/BV1MJt2zPEcc
BV1ojhEzGE75,面试官是如何想办法去确认你的项目是否包装,合集·程序员的悲欢并不相通,,1576,0,2025-08-02,https://www.bilibili.com/video/BV1ojhEzGE75
BV1d7hEzrEBF,Paimon的PartialUpdate没法从CDC中捞到所有状态？why?,合集·聊点大数据,,2763,0,2025-08-01,https://www.bilibili.com/video/BV1d7hEzrEBF
BV1tvbSzCEAN,小伙伴给SparkSQLHelper提issue了，那包要做一版,合集·聊点大数据,,847,0,2025-07-26,https://www.bilibili.com/video/BV1tvbSzCEAN
BV1tvbSzCEKe,数据平台开发2年25k+颇有亮点,合集·程序员的悲欢并不相通,,2745,0,2025-07-25,https://www.bilibili.com/video/BV1tvbSzCEKe
BV1DugGzcEQc,闲聊-幽默大数据项目赏析,合集·程序员的悲欢并不相通,,1607,0,2025-07-19,https://www.bilibili.com/video/BV1DugGzcEQc
BV19PgGzeEFb,从零开始学习机器学习Day2,合集·来狗哥地方整点AI,,11258,0,2025-07-18,https://www.bilibili.com/video/BV19PgGzeEFb
BV1mNuFzHEiX,离线数仓的同学看过来，提效神器来咯！,合集·聊点大数据,,1769,0,2025-07-13,https://www.bilibili.com/video/BV1mNuFzHEiX
BV1ciuMzPEYW,聊聊近期的新加坡Flink大会,合集·聊点大数据,,1899,0,2025-07-12,https://www.bilibili.com/video/BV1ciuMzPEYW
BV1NwuTzBEdy,用Rust写个数据库-3-底层存储大升级,合集·来狗哥地方整点Rust,,1614,0,2025-07-11,https://www.bilibili.com/video/BV1NwuTzBEdy
BV1bX3jz3EFa,闲聊-大厂员工都很厉害？,未入合集,,1165,0,2025-07-05,https://www.bilibili.com/video/BV1bX3jz3EFa
BV12L3jziEFp,专家给的Paimon配置直接抄？那你很勇哦,合集·聊点大数据,,1215,0,2025-07-04,https://www.bilibili.com/video/BV12L3jziEFp
BV1MuKBzpE3R,闲聊-上半年我观察到的大数据招聘市场,合集·程序员的悲欢并不相通,,2265,0,2025-06-28,https://www.bilibili.com/video/BV1MuKBzpE3R
BV1UNKiz7EYu,用Rust写个数据库-2-引入SQL解析器,合集·来狗哥地方整点Rust,,1363,0,2025-06-27,https://www.bilibili.com/video/BV1UNKiz7EYu
BV1LVNkzGEUP,闲聊-给到初入职场应届生的建议,合集·程序员的悲欢并不相通,,1324,0,2025-06-21,https://www.bilibili.com/video/BV1LVNkzGEUP
BV1PXKwz7EW2,用Rust写个数据库-Day1,合集·来狗哥地方整点Rust,,2566,0,2025-06-20,https://www.bilibili.com/video/BV1PXKwz7EW2
BV15EMMzQEEJ,从零开始学习机器学习Day1,合集·来狗哥地方整点AI,,3781,0,2025-06-14,https://www.bilibili.com/video/BV15EMMzQEEJ
BV1GWMMzEE6B,闲聊-其实很多人都不擅长上好班,合集·程序员的悲欢并不相通,,1518,0,2025-06-13,https://www.bilibili.com/video/BV1GWMMzEE6B
BV14NTMzqEgh,闲聊-如何看待14w粉的闪客在开水团投诉领导后被开掉？,合集·程序员的悲欢并不相通,,5038,0,2025-06-07,https://www.bilibili.com/video/BV14NTMzqEgh
BV1j2TTzSE5b,装作4年经验工程师面试35k+大数据开发,合集·程序员的悲欢并不相通,,25901,0,2025-06-06,https://www.bilibili.com/video/BV1j2TTzSE5b
BV1vB7HzmEFj,闲聊-警惕成为“调用”工程师,合集·程序员的悲欢并不相通,,1161,0,2025-05-31,https://www.bilibili.com/video/BV1vB7HzmEFj
BV1e67HzjE2c,AutoMQ源码走读-缓存的读写,合集·聊点大数据,,1369,0,2025-05-30,https://www.bilibili.com/video/BV1e67HzjE2c
BV1vij1zVExy,资深程序员狗哥，放弃大厂与职业规划自媒体，不是面试,未入合集,,8798,0,2025-05-26,https://www.bilibili.com/video/BV1vij1zVExy
BV1MajxzLEGB,Rust新手教程-写个链表-Day5,合集·来狗哥地方整点Rust,,1471,0,2025-05-24,https://www.bilibili.com/video/BV1MajxzLEGB
BV1o6J4zBEN7,闲聊-聊聊后续Rust视频的选题,合集·程序员的悲欢并不相通,,1047,0,2025-05-23,https://www.bilibili.com/video/BV1o6J4zBEN7
BV1SGE8zhELm,闲聊-如何看待大数据专家说的Flink大状态调优方法？,合集·程序员的悲欢并不相通,,1876,0,2025-05-17,https://www.bilibili.com/video/BV1SGE8zhELm
BV1RaEWzWEVi,RisingWave代码解读之流式SQL优化器-上,合集·来狗哥地方整点Rust,,988,0,2025-05-16,https://www.bilibili.com/video/BV1RaEWzWEVi
BV1d7VXzZECT,闲聊-为刷履历跳槽值不值？,合集·程序员的悲欢并不相通,,1662,0,2025-05-10,https://www.bilibili.com/video/BV1d7VXzZECT
BV1Sa5Lz2EJw,感受市场！装作3年经验的工程师面试25k+大数据开发,合集·程序员的悲欢并不相通,,9530,0,2025-05-09,https://www.bilibili.com/video/BV1Sa5Lz2EJw
BV1c3V3zQED9,闲聊-如何看待别人家架构师说Promethus生产使用会崩的视频,合集·程序员的悲欢并不相通,,6389,0,2025-05-02,https://www.bilibili.com/video/BV1c3V3zQED9
BV1Y2VMzcEwg,我发现Ringwave的SQLParser有点“硬核”,合集·来狗哥地方整点Rust,,2068,0,2025-05-02,https://www.bilibili.com/video/BV1Y2VMzcEwg
BV1cTL9zGEVC,闲聊-狗哥怎么有空做视频的,合集·程序员的悲欢并不相通,,1073,0,2025-04-26,https://www.bilibili.com/video/BV1cTL9zGEVC
BV1BXLJzkEww,重铸Paimon-Rust荣光【第2弹】,合集·来狗哥地方整点Rust,,2416,0,2025-04-25,https://www.bilibili.com/video/BV1BXLJzkEww
BV1Wb5EzjEC3,闲聊-如何看待别人家架构师吐槽TiDB的视频,合集·程序员的悲欢并不相通,,4482,0,2025-04-19,https://www.bilibili.com/video/BV1Wb5EzjEC3
BV16B5rzBELG,Paimon-Rust没人维护了？我来助你！,合集·来狗哥地方整点Rust,,11853,0,2025-04-18,https://www.bilibili.com/video/BV16B5rzBELG
BV19VdSYkEG8,闲聊-同事离职，老板安排给我不熟悉的活，怎么办？,合集·程序员的悲欢并不相通,,1283,0,2025-04-12,https://www.bilibili.com/video/BV19VdSYkEG8
