bvid,title,series,number,plays,likes,date,url
BV1ziDWYPEFQ,重生之我学Rust,未分类 / 其他,,229,0,2024-11-04,https://www.bilibili.com/video/BV1ziDWYPEFQ
BV1VS421N7R9,RCNN系列粗讲，剪辑成一坨了,未分类 / 其他,,193,0,2024-02-19,https://www.bilibili.com/video/BV1VS421N7R9
BV1Z2421c77w,现代卷积？真卷不动了,未分类 / 其他,,180,0,2024-02-14,https://www.bilibili.com/video/BV1Z2421c77w
BV132421w71G,10.卷 鸡 神经 忘喽？CNN,未分类 / 其他,10,222,0,2024-02-10,https://www.bilibili.com/video/BV132421w71G
BV1rv421C7xn,9.一脚把我踹进CUDA里——深度学习计算,未分类 / 其他,9,344,0,2024-02-10,https://www.bilibili.com/video/BV1rv421C7xn
BV1Dp421o7Ja,8.前向传播与反向传播,未分类 / 其他,8,293,0,2024-02-06,https://www.bilibili.com/video/BV1Dp421o7Ja
BV1r2421c7XS,7.MLP手撕猴哥,未分类 / 其他,7,322,0,2024-02-05,https://www.bilibili.com/video/BV1r2421c7XS
BV1ik4y1D79o,6.softmax，争做调包侠！,未分类 / 其他,6,253,0,2024-01-22,https://www.bilibili.com/video/BV1ik4y1D79o
BV1F94y1T7Cm,5.Softmax手撕代码，撕不懂你找我！,未分类 / 其他,5,1080,0,2024-01-22,https://www.bilibili.com/video/BV1F94y1T7Cm
BV1uV41197aL,4.Softmax数据集,未分类 / 其他,4,409,0,2024-01-21,https://www.bilibili.com/video/BV1uV41197aL
BV1aK411a7VY,3.softmax公式理解,未分类 / 其他,3,2048,0,2024-01-20,https://www.bilibili.com/video/BV1aK411a7VY
BV1Ae41127eS,1.线性回归,未分类 / 其他,1,281,0,2024-01-20,https://www.bilibili.com/video/BV1Ae41127eS
BV1aC4y1r721,2.线性回归小疑惑,未分类 / 其他,2,187,0,2024-01-20,https://www.bilibili.com/video/BV1aC4y1r721
BV1QK411s7VC,北邮期末复习速成，代码优化，全是感情没有技巧,未分类 / 其他,,976,0,2024-01-05,https://www.bilibili.com/video/BV1QK411s7VC
BV1oK411s7tM,北邮期末复习，中间代码生成,未分类 / 其他,,3617,0,2024-01-05,https://www.bilibili.com/video/BV1oK411s7tM
BV1mt4y1Z73o,基本块修正！！！！！,未分类 / 其他,,377,0,2024-01-05,https://www.bilibili.com/video/BV1mt4y1Z73o
BV1Y64y1E7ho,北邮编译原理期末复习之目标代码生成,未分类 / 其他,,4172,0,2024-01-05,https://www.bilibili.com/video/BV1Y64y1E7ho
BV1ua4y1Q7Fd,编译原理语法分析6,未分类 / 其他,,632,0,2023-11-05,https://www.bilibili.com/video/BV1ua4y1Q7Fd
BV18N4y1r7CN,期中考试讲解,未分类 / 其他,,453,0,2023-11-05,https://www.bilibili.com/video/BV18N4y1r7CN
BV1x84y1Q7d9,深夜和melody，总有一个要先来呦,未分类 / 其他,,296,0,2023-11-04,https://www.bilibili.com/video/BV1x84y1Q7d9
BV1ZN411373R,编译原理语法分析5,未分类 / 其他,,449,0,2023-11-03,https://www.bilibili.com/video/BV1ZN411373R
BV13j411Y7i4,编译原理语法分析4,未分类 / 其他,,521,0,2023-11-03,https://www.bilibili.com/video/BV13j411Y7i4
BV1zy4y1A7dC,北邮编译原理语法分析3,未分类 / 其他,,531,0,2023-10-31,https://www.bilibili.com/video/BV1zy4y1A7dC
BV11N4y1k7n4,北邮编译原理语法分析2,未分类 / 其他,,1436,0,2023-10-31,https://www.bilibili.com/video/BV11N4y1k7n4
BV1kM411D7br,北邮编译原理语法分析1,未分类 / 其他,,1155,0,2023-10-31,https://www.bilibili.com/video/BV1kM411D7br
